frame 292:(437, 276), (425, 280), (378, 241), (397, 164), (435, 66), (371, 257), (421, 89)
frame 293:(443, 276), (431, 281), (383, 242), (400, 165), (436, 66), (376, 259), (423, 90)
frame 294:(448, 276), (436, 282), (387, 244), (403, 166), (437, 66), (381, 260), (424, 90)
frame 295:(453, 277), (442, 282), (391, 245), (406, 167), (439, 66), (386, 262), (426, 91)
frame 296:(458, 277), (447, 283), (396, 246), (410, 168), (440, 67), (390, 263), (427, 91)
frame 297:(464, 277), (453, 283), (401, 247), (412, 168), (441, 67), (395, 264), (429, 92)
frame 298:(469, 278), (458, 283), (405, 248), (416, 169), (442, 67), (400, 265), (431, 92)
frame 299:(474, 277), (464, 284), (410, 249), (419, 170), (443, 68), (405, 266), (433, 93)
frame 300:(479, 277), (470, 284), (414, 250), (422, 171), (445, 68), (410, 268), (434, 93)
frame 301:(484, 277), (475, 284), (419, 251), (425, 172), (446, 68), (415, 269), (436, 94)
frame 302:(489, 277), (480, 284), (423, 251), (428, 172), (447, 68), (420, 269), (437, 94)
frame 303:(495, 277), (486, 284), (428, 252), (431, 173), (448, 69), (424, 270), (439, 94)
frame 304:(500, 277), (491, 284), (433, 253), (434, 173), (449, 69), (429, 271), (440, 95)
frame 305:(504, 276), (496, 284), (437, 253), (438, 174), (450, 69), (434, 272), (442, 95)
frame 306:(509, 276), (501, 284), (441, 254), (441, 174), (451, 69), (439, 272), (443, 95)
frame 307:(515, 275), (507, 284), (445, 254), (444, 175), (452, 70), (443, 273), (444, 96)
frame 308:(519, 275), (512, 283), (450, 254), (447, 175), (453, 70), (448, 273), (446, 96)
frame 309:(524, 274), (517, 283), (454, 255), (450, 175), (454, 70), (453, 274), (447, 97)
frame 310:(529, 273), (522, 283), (459, 255), (452, 176), (455, 71), (457, 274), (449, 97)
frame 311:(533, 273), (527, 282), (463, 255), (455, 176), (455, 71), (462, 274), (450, 97)
frame 312:(538, 272), (532, 282), (467, 256), (458, 176), (456, 71), (466, 274), (451, 97)
frame 313:(543, 271), (537, 281), (471, 256), (461, 176), (457, 71), (471, 275), (453, 98)
frame 314:(546, 271), (542, 280), (475, 256), (463, 176), (458, 72), (475, 275), (454, 98)
frame 315:(551, 270), (546, 280), (479, 256), (466, 176), (459, 72), (479, 275), (455, 98)
frame 316:(555, 269), (550, 279), (483, 256), (469, 176), (460, 72), (483, 275), (457, 99)
frame 317:(559, 268), (554, 278), (487, 255), (471, 176), (461, 73), (487, 275), (458, 99)
frame 318:(562, 268), (558, 278), (490, 255), (473, 176), (463, 73), (491, 275), (459, 99)
frame 319:(565, 267), (562, 277), (493, 255), (476, 176), (464, 73), (495, 275), (461, 99)
frame 320:(569, 266), (565, 277), (497, 255), (478, 176), (465, 73), (498, 275), (462, 99)
frame 321:(572, 266), (568, 276), (499, 255), (480, 176), (466, 74), (501, 275), (464, 100)
frame 322:(575, 266), (571, 276), (502, 255), (482, 177), (468, 74), (504, 275), (465, 100)
frame 323:(577, 265), (573, 276), (504, 255), (484, 177), (470, 74), (506, 275), (467, 100)
frame 324:(580, 266), (575, 276), (506, 255), (486, 177), (471, 74), (508, 275), (469, 100)
frame 325:(582, 266), (577, 276), (508, 255), (488, 177), (473, 74), (510, 275), (471, 100)
frame 326:(583, 266), (579, 277), (510, 256), (490, 177), (475, 74), (512, 275), (473, 100)
frame 327:(584, 267), (580, 277), (511, 256), (492, 178), (477, 74), (513, 276), (474, 101)
frame 328:(585, 268), (581, 278), (512, 256), (493, 177), (479, 75), (514, 276), (476, 101)
frame 329:(587, 268), (582, 278), (514, 256), (495, 178), (481, 75), (515, 276), (478, 101)
frame 330:(588, 269), (583, 279), (515, 257), (496, 178), (483, 75), (516, 276), (480, 101)
frame 331:(588, 270), (584, 280), (515, 257), (497, 178), (485, 75), (516, 276), (481, 101)
frame 332:(589, 271), (584, 281), (516, 257), (499, 179), (486, 75), (517, 277), (483, 101)
frame 333:(590, 272), (585, 282), (517, 258), (499, 179), (488, 75), (517, 277), (485, 102)
frame 334:(590, 272), (585, 282), (517, 258), (500, 179), (489, 76), (518, 277), (486, 102)
frame 335:(591, 274), (585, 283), (518, 258), (502, 180), (491, 76), (518, 277), (487, 102)
frame 336:(591, 275), (586, 284), (518, 259), (503, 180), (492, 76), (518, 278), (489, 102)
frame 337:(592, 275), (586, 285), (519, 259), (503, 180), (494, 76), (518, 278), (490, 103)
frame 338:(592, 276), (586, 286), (519, 259), (504, 181), (495, 76), (518, 278), (491, 103)
frame 339:(592, 277), (586, 286), (519, 260), (505, 181), (497, 77), (518, 279), (492, 103)
frame 340:(592, 278), (586, 287), (519, 260), (505, 181), (498, 77), (518, 279), (493, 104)
frame 341:(592, 279), (586, 288), (519, 260), (506, 182), (499, 77), (518, 279), (495, 104)
frame 342:(592, 280), (586, 289), (519, 261), (507, 182), (500, 78), (518, 279), (496, 104)
frame 343:(592, 281), (586, 290), (519, 261), (507, 183), (501, 78), (518, 280), (497, 104)
frame 344:(591, 282), (586, 290), (519, 262), (508, 183), (502, 78), (518, 280), (498, 105)
frame 345:(591, 283), (586, 291), (519, 262), (508, 183), (503, 79), (518, 280), (499, 105)
frame 346:(591, 284), (588, 292), (519, 263), (509, 184), (505, 79), (518, 281), (500, 105)
frame 347:(591, 285), (588, 292), (520, 263), (509, 184), (506, 79), (518, 281), (501, 106)
frame 348:(592, 285), (589, 293), (520, 263), (510, 184), (507, 80), (518, 281), (501, 106)
frame 349:(592, 286), (589, 293), (521, 263), (510, 185), (508, 80), (518, 281), (502, 106)
frame 350:(593, 286), (589, 293), (521, 263), (511, 185), (508, 80), (519, 281), (503, 107)
frame 351:(594, 287), (589, 294), (522, 263), (512, 185), (509, 80), (519, 281), (504, 107)
frame 352:(595, 287), (590, 294), (523, 263), (513, 185), (510, 80), (520, 281), (505, 107)
frame 353:(595, 287), (590, 294), (524, 263), (513, 185), (511, 80), (520, 281), (506, 107)
frame 354:(596, 287), (590, 294), (524, 263), (514, 185), (512, 80), (520, 280), (507, 107)
frame 355:(596, 287), (590, 294), (524, 263), (516, 185), (513, 80), (520, 280), (508, 107)
frame 356:(596, 288), (590, 294), (524, 263), (516, 185), (514, 80), (520, 280), (509, 107)
frame 357:(596, 287), (590, 294), (524, 263), (517, 185), (515, 80), (520, 280), (510, 107)
frame 358:(596, 287), (590, 294), (524, 263), (518, 185), (517, 80), (520, 280), (511, 106)
frame 359:(596, 287), (590, 294), (524, 263), (519, 185), (518, 79), (520, 280), (513, 106)
frame 360:(596, 287), (590, 294), (524, 263), (519, 185), (519, 79), (520, 280), (514, 106)
frame 361:(596, 287), (590, 294), (524, 263), (520, 185), (520, 79), (520, 280), (514, 106)
frame 362:(596, 287), (590, 294), (524, 263), (520, 185), (521, 79), (520, 280), (515, 105)
frame 363:(596, 287), (590, 294), (524, 263), (520, 185), (522, 78), (520, 281), (516, 105)
frame 364:(596, 287), (590, 294), (524, 263), (521, 185), (523, 78), (520, 281), (516, 105)
frame 365:(596, 287), (590, 294), (524, 263), (521, 185), (524, 78), (520, 281), (517, 105)
frame 366:(596, 287), (590, 294), (524, 263), (521, 185), (524, 78), (520, 281), (517, 105)
frame 367:(596, 287), (590, 294), (524, 263), (521, 185), (525, 78), (520, 281), (518, 105)
frame 368:(596, 287), (590, 294), (524, 263), (521, 185), (526, 78), (520, 281), (518, 105)
frame 369:(596, 287), (590, 294), (524, 263), (521, 185), (527, 78), (520, 281), (519, 105)
frame 370:(596, 287), (590, 294), (524, 263), (521, 185), (527, 78), (520, 281), (519, 105)
frame 371:(596, 287), (590, 294), (524, 263), (521, 185), (528, 78), (520, 281), (520, 104)
frame 372:(596, 287), (590, 294), (524, 263), (521, 185), (529, 77), (520, 281), (520, 104)
frame 373:(596, 287), (590, 294), (524, 263), (522, 184), (529, 77), (519, 281), (521, 104)
frame 374:(596, 287), (590, 294), (524, 263), (522, 185), (530, 77), (519, 281), (521, 104)
frame 375:(596, 287), (590, 294), (524, 263), (522, 184), (531, 77), (519, 281), (522, 104)
frame 376:(596, 287), (590, 294), (524, 263), (523, 184), (531, 77), (519, 281), (523, 104)
frame 377:(596, 287), (590, 294), (524, 263), (523, 184), (532, 77), (519, 281), (523, 104)
frame 378:(596, 287), (590, 294), (524, 263), (524, 184), (533, 77), (519, 281), (524, 104)
frame 379:(595, 287), (590, 294), (524, 263), (524, 184), (533, 77), (519, 281), (525, 104)
frame 380:(595, 287), (590, 294), (524, 263), (524, 184), (534, 77), (519, 281), (525, 104)
frame 381:(595, 287), (590, 294), (524, 264), (525, 185), (535, 77), (519, 281), (526, 104)
frame 382:(595, 287), (590, 294), (524, 264), (525, 185), (535, 77), (519, 281), (527, 104)
frame 383:(595, 287), (590, 294), (524, 264), (525, 185), (536, 77), (519, 281), (527, 104)
frame 384:(595, 287), (590, 294), (524, 263), (526, 185), (537, 77), (519, 281), (528, 104)
frame 385:(596, 287), (590, 294), (524, 264), (526, 185), (538, 77), (519, 281), (529, 104)
frame 386:(596, 287), (590, 294), (524, 264), (526, 185), (538, 77), (519, 281), (529, 104)
frame 387:(596, 287), (590, 294), (524, 264), (526, 185), (539, 77), (519, 281), (530, 104)
frame 388:(595, 287), (590, 294), (524, 264), (527, 185), (540, 77), (519, 281), (530, 104)
frame 389:(595, 287), (590, 294), (525, 264), (527, 185), (541, 77), (519, 281), (531, 104)
frame 390:(596, 287), (590, 294), (525, 264), (528, 185), (541, 77), (519, 281), (532, 104)
frame 391:(596, 287), (590, 294), (524, 264), (528, 185), (542, 78), (519, 281), (532, 104)
frame 392:(596, 287), (590, 294), (524, 264), (528, 186), (543, 78), (519, 281), (533, 104)
frame 393:(596, 287), (590, 294), (524, 264), (529, 186), (544, 78), (519, 281), (534, 104)
frame 394:(595, 287), (590, 294), (525, 264), (529, 186), (545, 78), (519, 281), (535, 104)
frame 395:(595, 287), (590, 294), (525, 264), (530, 186), (545, 78), (519, 281), (535, 104)
frame 396:(596, 288), (590, 294), (525, 264), (530, 186), (546, 78), (519, 281), (536, 104)
frame 397:(596, 288), (590, 294), (525, 264), (530, 186), (547, 78), (519, 281), (537, 104)
frame 398:(596, 288), (590, 294), (525, 264), (531, 186), (548, 78), (519, 281), (538, 104)
frame 399:(596, 288), (590, 294), (525, 264), (531, 186), (549, 78), (519, 281), (538, 104)
frame 400:(596, 288), (590, 294), (525, 264), (532, 186), (549, 78), (519, 281), (539, 104)
frame 401:(596, 288), (590, 294), (525, 264), (532, 186), (550, 78), (519, 282), (540, 105)
frame 402:(596, 288), (590, 295), (525, 264), (533, 186), (551, 78), (519, 282), (541, 105)
frame 403:(596, 288), (590, 295), (525, 264), (533, 186), (552, 78), (519, 282), (541, 105)
frame 404:(596, 288), (590, 294), (525, 264), (533, 186), (553, 78), (519, 282), (542, 105)
frame 405:(596, 288), (590, 294), (525, 264), (534, 186), (554, 78), (519, 282), (543, 105)
frame 406:(596, 288), (590, 294), (525, 264), (534, 186), (554, 78), (519, 282), (543, 105)
frame 407:(596, 288), (590, 294), (525, 264), (534, 186), (555, 78), (519, 282), (544, 105)
frame 408:(596, 288), (590, 294), (525, 264), (535, 186), (556, 78), (519, 282), (545, 105)
frame 409:(596, 288), (590, 294), (525, 264), (535, 186), (557, 78), (519, 282), (545, 105)
frame 410:(596, 288), (590, 294), (525, 264), (535, 187), (558, 78), (519, 282), (546, 105)
frame 411:(596, 288), (590, 294), (525, 264), (536, 186), (558, 78), (519, 282), (547, 105)
frame 412:(596, 288), (590, 294), (525, 264), (536, 186), (559, 78), (519, 282), (547, 105)
frame 413:(596, 288), (590, 294), (525, 264), (536, 187), (560, 78), (519, 282), (548, 105)
frame 414:(596, 288), (590, 294), (525, 264), (537, 187), (560, 78), (519, 282), (549, 105)
frame 415:(596, 288), (590, 295), (525, 264), (537, 187), (561, 78), (519, 282), (549, 105)
frame 416:(596, 288), (590, 295), (525, 264), (537, 187), (561, 78), (519, 282), (550, 105)
frame 417:(596, 288), (590, 295), (525, 264), (537, 187), (562, 78), (519, 282), (550, 105)
frame 418:(596, 288), (590, 295), (525, 264), (538, 187), (563, 78), (519, 282), (550, 105)
frame 419:(596, 288), (590, 295), (525, 264), (538, 187), (563, 79), (519, 282), (551, 105)
frame 420:(596, 288), (590, 295), (525, 264), (538, 187), (563, 79), (519, 282), (552, 105)
frame 421:(596, 288), (590, 295), (525, 264), (538, 187), (564, 78), (519, 281), (552, 105)
frame 422:(596, 288), (590, 295), (525, 264), (538, 187), (564, 79), (519, 281), (552, 105)
frame 423:(596, 288), (590, 295), (525, 264), (539, 187), (565, 78), (519, 281), (553, 105)
frame 424:(596, 288), (590, 294), (525, 264), (539, 187), (565, 79), (519, 281), (553, 105)
frame 425:(596, 288), (590, 294), (525, 264), (539, 186), (566, 79), (519, 281), (553, 105)
frame 426:(596, 288), (590, 295), (525, 264), (539, 187), (566, 79), (519, 281), (554, 105)
frame 427:(596, 288), (590, 295), (525, 264), (539, 187), (566, 79), (519, 281), (554, 105)
frame 428:(596, 288), (590, 295), (525, 264), (539, 187), (566, 79), (519, 281), (554, 105)
frame 429:(596, 288), (590, 295), (525, 264), (539, 187), (567, 79), (519, 281), (554, 105)
frame 430:(596, 288), (590, 295), (525, 264), (539, 187), (567, 79), (519, 281), (555, 105)
frame 431:(595, 288), (590, 295), (525, 264), (540, 187), (567, 79), (519, 281), (555, 105)
frame 432:(596, 288), (590, 295), (525, 264), (540, 187), (568, 79), (519, 281), (555, 105)
frame 433:(596, 288), (590, 295), (525, 264), (540, 187), (568, 79), (519, 281), (555, 105)
frame 434:(596, 288), (590, 295), (525, 264), (540, 186), (568, 79), (519, 281), (556, 105)
frame 435:(596, 288), (590, 295), (525, 264), (540, 186), (569, 79), (519, 281), (556, 105)
frame 436:(596, 288), (590, 295), (525, 264), (540, 186), (569, 79), (519, 281), (556, 105)
frame 437:(596, 288), (590, 295), (525, 264), (540, 186), (569, 79), (519, 281), (557, 105)
frame 438:(596, 288), (590, 295), (525, 264), (540, 186), (570, 79), (519, 282), (557, 105)
frame 439:(596, 288), (590, 295), (525, 264), (540, 186), (570, 79), (519, 282), (557, 105)
frame 440:(596, 288), (590, 295), (525, 264), (541, 186), (570, 79), (519, 282), (557, 105)
frame 441:(596, 288), (590, 295), (525, 264), (541, 186), (571, 79), (519, 282), (557, 105)
frame 442:(596, 288), (590, 295), (525, 264), (541, 186), (571, 79), (519, 282), (558, 105)
frame 443:(596, 288), (590, 295), (525, 264), (541, 186), (571, 79), (519, 282), (558, 105)
frame 444:(596, 288), (590, 295), (525, 265), (541, 186), (572, 79), (519, 282), (559, 105)
frame 445:(596, 288), (590, 295), (525, 264), (541, 186), (572, 79), (519, 282), (559, 106)
frame 446:(596, 288), (589, 295), (525, 264), (541, 187), (572, 79), (519, 282), (559, 106)
frame 447:(595, 288), (589, 295), (525, 264), (541, 186), (573, 79), (519, 282), (559, 106)
frame 448:(596, 288), (590, 295), (525, 264), (542, 186), (573, 79), (519, 281), (560, 106)
frame 449:(596, 288), (590, 295), (525, 264), (542, 187), (573, 79), (519, 281), (560, 106)
frame 450:(595, 288), (590, 295), (525, 264), (542, 187), (574, 80), (519, 281), (560, 106)
frame 451:(595, 288), (590, 295), (525, 264), (542, 187), (574, 80), (519, 281), (561, 106)
frame 452:(595, 288), (590, 295), (525, 264), (542, 187), (574, 80), (519, 281), (561, 106)
frame 453:(595, 288), (590, 295), (525, 264), (542, 187), (575, 80), (519, 281), (561, 106)
frame 454:(596, 288), (590, 295), (525, 264), (542, 187), (575, 80), (519, 282), (561, 106)
frame 455:(596, 288), (590, 295), (525, 264), (542, 187), (575, 80), (519, 282), (562, 106)
frame 456:(595, 288), (590, 295), (525, 264), (543, 187), (576, 80), (519, 282), (562, 106)
frame 457:(595, 288), (590, 295), (525, 264), (543, 187), (576, 80), (519, 281), (562, 106)
frame 458:(595, 288), (590, 295), (525, 264), (543, 187), (577, 80), (519, 282), (563, 106)
frame 459:(595, 288), (590, 295), (525, 264), (543, 187), (577, 80), (519, 281), (563, 106)
frame 460:(595, 288), (590, 295), (525, 264), (543, 187), (577, 80), (519, 281), (563, 106)
frame 461:(595, 288), (590, 295), (525, 264), (543, 187), (577, 80), (519, 281), (563, 106)
frame 462:(595, 288), (590, 295), (525, 264), (543, 187), (578, 80), (519, 281), (564, 106)
frame 463:(595, 288), (590, 295), (525, 264), (543, 186), (578, 80), (519, 281), (564, 106)
frame 464:(595, 288), (590, 295), (525, 264), (543, 187), (579, 80), (519, 281), (564, 106)
frame 465:(595, 288), (590, 295), (525, 264), (543, 187), (579, 80), (519, 281), (565, 106)
frame 466:(595, 288), (590, 295), (525, 264), (544, 187), (579, 80), (519, 281), (565, 106)
frame 467:(595, 289), (590, 295), (525, 264), (544, 187), (580, 80), (519, 281), (566, 106)
frame 468:(595, 289), (590, 295), (525, 264), (544, 187), (580, 80), (519, 281), (566, 106)
frame 469:(595, 289), (590, 295), (525, 264), (544, 187), (581, 80), (519, 281), (566, 106)
frame 470:(595, 289), (590, 295), (525, 264), (544, 187), (581, 80), (519, 281), (567, 106)
frame 471:(595, 289), (590, 295), (525, 264), (545, 187), (582, 80), (519, 281), (567, 106)
frame 472:(595, 289), (590, 295), (525, 264), (545, 187), (582, 80), (519, 281), (568, 106)
frame 473:(595, 289), (590, 295), (525, 264), (545, 187), (583, 80), (519, 281), (568, 106)
frame 474:(595, 289), (590, 295), (525, 264), (545, 187), (583, 81), (519, 281), (569, 106)
frame 475:(595, 289), (590, 296), (525, 264), (546, 187), (584, 81), (519, 281), (569, 106)
frame 476:(595, 289), (590, 296), (525, 264), (546, 187), (585, 81), (519, 281), (570, 106)
frame 477:(595, 289), (590, 296), (525, 264), (546, 187), (585, 81), (519, 281), (570, 107)
frame 478:(595, 289), (590, 296), (525, 264), (546, 187), (586, 81), (519, 281), (571, 107)
frame 479:(595, 289), (590, 296), (525, 264), (547, 187), (586, 81), (519, 281), (571, 107)
